
"acfa2030-b4e3-0130-d490-58d385a7b928",40805,"The waste land","","Eliot, T. S. (Thomas Stearns), 1888-1965 | Bonner, Paul Hyde","1922",1922,"","English","","Ownership and Custodial History Note: Paul Hyde Bonner bookplate.","","","","","","text","Poetry","b10340826","","Berg Coll 76-574","","","","","","NYPG774153806-B","64 p. 20 cm.","","Boni and Liveright","New York",1,"http://digitalcollections.nypl.org/collections/acfa2030-b4e3-0130-d490-58d385a7b928"
"1c046ad0-b669-0130-32bb-58d385a7bbd0",40813,"Free, and other stories","","Dreiser, Theodore, 1871-1945","1918",1918,"","English","","General Note: Free -- McEwen of the shining slave makers -- Nigger Jeff -- The lost Phoebe -- The second choice -- A story of stories -- Old Rogaum and his Theresa -- Will you walk into my parlor -- The cruise of the Idlewild -- Married -- When the old century was new.","","","","","","","Books","","","Berg Coll","","","","","","","[3 p.l., 9-369 p.] ; 19.5 cm.","","Boni and Liveright","New York",2,"http://digitalcollections.nypl.org/collections/1c046ad0-b669-0130-32bb-58d385a7bbd0"
"71e70b20-b732-0130-39cb-58d385a7bbd0",40816,"Cosmographiae Introdvctio / Cvm Qvibvsdam / Geometriae / Ac / Astrono / miae Principiis / Ad Eam Dem [sic] Necessariis. / Insuper quatuor Americi Vespucii / nauigationes.","Cosmographiae Introdvctio / Cvm Qvibvsdam / Geometriae / Ac / Astrono / miae Principiis / Ad Eam Dem [sic] Necessariis. / Insuper quatuor Americi Vespucii / nauigationes.","Waldseemüller, Martin, 1470-1519 | Boulengier, Louis | Ringmann, Matthias, 1481 or 2-1510 | America -- Name","1517",1517,"","Latin","","General Note: Title and 8 lines of verse: Cosmographiae Introdvctio / Cvm Qvibvsdam / Geometriae / Ac / Astrono / miae Principiis / Ad Eam Dem [sic] Necessariis. / Insuper quatuor Americi Vespucii / nauigationes. / Vniuersalis Chosmographiæ [sic] descriptio / tam in solido q[uam] plano/ eis etiam / insertis quæ Ptholomæo / ignota a nuperis / reperta sunt. / Ad Dominvm Iacobvm. / Robertetvm./","Geography","America -- Name","","","","still image","Engraving","b14353394","","*KB 1517 (Waldseemüller, M. Cosmographiae Introdvctio / Cvm Qvibvsdam / Geometriae)","","","","","","","33 l. diagrs. (1 fold.) 20 cm. (4to.).","","Jean de La Place","Lyons",3,"http://digitalcollections.nypl.org/collections/71e70b20-b732-0130-39cb-58d385a7bbd0"
"f5d50150-bb21-0130-771a-58d385a7b928",40820,"Sir Walter Scott collection of papers 1796-1931 bulk (1797-1837)","","Scott, Walter, Sir, 1771-1832",1796,1796,1931,"","This is a synthetic collection that includes manuscripts, notebooks, letters, portraits of Scott, and drawings for his books, as well as legal and financial documents. It also contains original water color drawings by T. Stothard and John Masey Wright for Scott's novels. Also included are two notebooks of Richard Harris Barham and a commonplace book of S. S. Hazlitt, both of which include poems by Scott.","Date Note: The bulk of the collection was created between 1797-1837","","Scott, Walter, Sir, 1771-1832","","","","text | still image","","b15849935","","Berg Coll MSS Scott","","","","","","","55 items.","","","",4,"http://digitalcollections.nypl.org/collections/f5d50150-bb21-0130-771a-58d385a7b928"
"07a7b130-bcae-0130-6ce5-58d385a7b928",40822,"TheCurtiss Wright-er; about the Buffalo plant production soldiers.","","Curtiss-Wright Corporation",1941,1941,1945,"English","","Note: Library has: Vol. 1, no. 52 (July 8, 1945)-v. 4, no. 52 (June 28, 1945) (incomplete).","Employees' magazines, newsletters, etc. | Aircraft industry--Periodicals","","","","","text | still image","Periodicals","b11882230","","TLNA+ (Curtis Wright-er)","","","","","","","v. illus. 44 cm.","","Curtiss-Wright Corporation, Airplane Division","Buffalo, N.Y. [etc.]",2,"http://digitalcollections.nypl.org/collections/07a7b130-bcae-0130-6ce5-58d385a7b928"
"da603540-c0b4-0130-154c-58d385a7b928",40823,"Eleanora Mendelssohn papers","","Mendelssohn, Eleonora von",1880,1880,1949,"German | English | Italian | French","Eleonora von Mendelssohn was a German stage actress who emigrated to America at the time of Hitler's rise to power. She was actively involved in aiding other emigres and had much contact with the German acting community in Hollywood and New York. The collection includes personal and business papers and memorabilia of Eleonora von Mendelssohn and family members dating from 1880-1949. Papers reveal aspects of Mendelssohn's life, as well as problems, concerns and political tenor of the German emigre community in the United States during this period.","","","","","","","still image | text","Photographic prints | Sketches | scripts","b11883969","","MssCol 1963","","","","","","","","","","",1,"http://digitalcollections.nypl.org/collections/da603540-c0b4-0130-154c-58d385a7b928"
"cdecb450-c23a-0130-a81b-58d385a7bbd0",40831,"Overseas woman","","United States. Army. European Theater of Operations. Information and Education Division",1945,1945,1946,"English","","Note: Description based on: v. 1., no. 2 (May 1945); title from cover.","World War, 1939-1945--Participation, Female","","United States. Army. Women's Army Corps | United States--Armed Forces--Women","","","text | still image","Periodicals","b15436349","","BZAA O985 (Overseas woman)","","","","","","","v. ; 23 cm.","Periodical illustrations","Information and Education Division ETOUSA","APO 887",2,"http://digitalcollections.nypl.org/collections/cdecb450-c23a-0130-a81b-58d385a7bbd0"
"60525000-ca18-0130-7221-58d385a7bbd0",40851,"National research project on reemployment opportunities and recent changes in industrial techniques.","National research project on reemployment opportunities and recent changes in industrial techniques. [Report G]","United States. Works Progress Administration",1937,1937,1940,"English","","Note: No more published.","","","","","","","","b12382849","","TDV (United States. Works Progress Administration. National research project on reemployment opportunities and recent changes in industrial techniques. [Report G])","","","","","","","7 nos. charts, illus., tables. 26 cm.","","","Philadelphia, etc.",1,"http://digitalcollections.nypl.org/collections/60525000-ca18-0130-7221-58d385a7bbd0"
"b2be46b0-cb9b-0130-b79f-58d385a7bbd0",40853,"Documents","","New York County (N.Y.). Board of Supervisors",1857,1857,1874,"","","General Note: 1857-1863 included in its Proceedings; Financial documents, 1873/74 issued separately.","","","","","","","","b12336285","","*SYA (New York (County). Supervisors Board. Documents) Library has: 1856, no. 2-1870, no. 11 (incomplete)","","","","","","","","","","New York",1,"http://digitalcollections.nypl.org/collections/b2be46b0-cb9b-0130-b79f-58d385a7bbd0"
"6c64dfa0-d2e0-0130-a94f-58d385a7bbd0",40862,"Marya Freund papers relating to Arnold Schoenberg","Marya Freund papers relating to Arnold Schoenberg","Freund, Marya, 1876-1966 | Schoenberg, Arnold, 1874-1951",1912,1912,1966,"","","Date Note: The bulk of the collection was created 1912-1937.","","Freund, Marya, 1876-1966 | Schoenberg, Arnold, 1874-1951","","","","text","Archival materials | Correspondence | Programs | Leaflets | notebooks | Photographs","b11652199","","JOB 91-30","","","","","","","1.66 linear ft. (6 boxes)","","","",3,"http://digitalcollections.nypl.org/collections/6c64dfa0-d2e0-0130-a94f-58d385a7bbd0"
"4a455820-d761-0130-968a-58d385a7bbd0",40868,"Billy Rose Theatre Division book file","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,"http://digitalcollections.nypl.org/collections/4a455820-d761-0130-968a-58d385a7bbd0"
"6a016ad0-dc45-0130-12fb-58d385a7b928",40871,"Annual report of the American Type Founders' Company","","American Type Founders Company | American Type Founders Company -- Periodicals",1893,1893,1950,"English","","Note: Description based on: 2nd (1894).","Type and type-founding--United States","American Type Founders Company -- Periodicals","","","","","annual reports","b15476423","","*IPV (American Type Founders, inc. Annual report)","","","","","","","v. ; 25 cm.","","The Company","Jersey City, N.J.",2,"http://digitalcollections.nypl.org/collections/6a016ad0-dc45-0130-12fb-58d385a7b928"
"3effd3b0-dd15-0130-c112-58d385a7b928",40873,"Lestrente-six vues de la tour Eiffel","Les trente-six vues de la tour Eiffel, par Henri Rivière; prologue d'Arsène Alexandre.","Rivière, Henri, 1864-1951 | Alexandre, Arsène, 1859-1937","1902",1902,"","French","","Note: With autograph of the artist.","Eiffel Tower (Paris, France)","","","","","","","b13999405","","MEM+ R625rt (Rivière, H. Trente-six vues de la tour Eiffel)","","","","","","","2 p.l., v, 1 l., 36 pl., 2 l. 8vo.","Lithographs","E. Verneau","Paris",1,"http://digitalcollections.nypl.org/collections/3effd3b0-dd15-0130-c112-58d385a7b928"
"111ce000-f2f6-0130-47ae-58d385a7b928",40889,"Tracts on Romanism","","",1800,1800,1899,"English","","Note: Reissue of various tracts.","","Catholic Church -- Antiquities","","","","text","Books","b13491940","","ZMY (American Tract Society, New York. Tracts on Romanism)","","","","","","","11 parts in 1 v. illus. 19 cm.","","Amer. Tract Soc.","New York",1,"http://digitalcollections.nypl.org/collections/111ce000-f2f6-0130-47ae-58d385a7b928"
"0d0ad4c0-0440-0131-2f9b-58d385a7b928",40911,"The VVhole Booke Of Psalmes Faithfully Translated into English Metre. Whereunto is prefixed a discourse declaring not only the lawfullnes, but also the necessity of the heavenly ordinance of singing Scripture Psalmes in the Churches of God ...","The VVhole Booke Of Psalmes Faithfully Translated into English Metre. Whereunto is prefixed a discourse declaring not only the lawfullnes, but also the necessity of the heavenly ordinance of singing Scripture Psalmes in the Churches of God ...","Cotton, John, 1584-1652 | Mather, Richard, 1596-1669 | Eliot, John, 1604-1690 | Weld, Thomas, 1590?-1662","1640",1640,"","English","","Citation/References Note: Sabin 66428","Bible O.T.: Psalms, Metrical | Bay Psalm book, 1640","","","","","text","Bibles","b14483518","","*KD 1640 (Bible. Old Testament: Psalms. VVhole Booke Of Psalmes)","","","","","","","148 l. 18.5 cm. (8vo.).","","S. Day","Cambridge, Mass.",7,"http://digitalcollections.nypl.org/collections/0d0ad4c0-0440-0131-2f9b-58d385a7b928"
"f856a3c0-0768-0131-347a-58d385a7bbd0",40915,"TheHistory of America ...","TheHistory of America. Illustrated with portraits, maps, and plans.","Robertson, William, 1721-1793",1778,1778,1779,"English","","Ownership and Custodial History Note: Book-plate of Rich'd Bull.","","","","","","","","b14589542","","*KZ 8219-8445 (Robertson, W. History of America)","","","","","","","4 v. 4to.","","W. Strahan T. Cadell","London",4,"http://digitalcollections.nypl.org/collections/f856a3c0-0768-0131-347a-58d385a7bbd0"
"23636ca0-076d-0131-793e-58d385a7b928",40916,"TheHistory and Antiquities of London.","","Pennant, Thomas, 1726-1798","1814",1814,"","","","Note: v. 2-4 have title: Mr. Pennant's History of London, Westminster, and Southwark ...","England--Description and travel","","London (England)","","","","","b14602067","","*KZ 32152-33311 (Pennant, T. History and antiquities of London)","","","","","","","4 v. 55 cm.","","E. Jeffrey","London",1,"http://digitalcollections.nypl.org/collections/23636ca0-076d-0131-793e-58d385a7b928"
"ddc3e8e0-0cf4-0131-9276-58d385a7b928",40925,"Chim-Chim; folk stories from Jamaica","","Smith, Pamela Colman","1905",1905,"","","","","Folklore -- Jamaica","","","","","","","b11663870","","Sc 398-S (Smith, P. Chim-Chim)","","","","","","","","","The Green Sheaf","London",1,"http://digitalcollections.nypl.org/collections/ddc3e8e0-0cf4-0131-9276-58d385a7b928"
"33fc5300-0cff-0131-64bb-58d385a7bbd0",40933,"Universal Negro Improvement Association miscellaneous collection.","","Universal Negro Improvement Association",1918,1918,1948,"","","","","","","","","mixed material","","b18155599","","Sc MG 442","","","","","","","","","","",1,"http://digitalcollections.nypl.org/collections/33fc5300-0cff-0131-64bb-58d385a7bbd0"
"372054f0-0d04-0131-4b3f-58d385a7b928",40934,"Thegreat ""trunk mystery"" of New York City; murder of the beautiful Miss Alice A. Bowlsby, of Paterson, N.J. ...","","Rosenzweig, Jacob, b. 1831 or 2 | Bowlsby, Alice Augusta, d. 1871","1872",1872,"","English","","Note: Lettered on cover: Trial of Rosenzweig.","Trials (Murder)","Bowlsby, Alice Augusta, d. 1871","","","","","","b14347794","","SLN p.v. 19, no. 3","","","","","","","87 p. front. illus., por., plan.","","Barclay","Philadelphia",2,"http://digitalcollections.nypl.org/collections/372054f0-0d04-0131-4b3f-58d385a7b928"
"aa18cd70-0d99-0131-bfae-3c075448cc4b",40939,"General Collection","","","","","","","","","Dance","","","","","moving image","Filmed dance | Motion pictures | Video recording | moving images","","","","","","","","","","","","","",6,"http://digitalcollections.nypl.org/collections/aa18cd70-0d99-0131-bfae-3c075448cc4b"
"8b8e68c0-1eea-0131-e81c-58d385a7bbd0",40966,"Miscellaneous manuscripts","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,"http://digitalcollections.nypl.org/collections/8b8e68c0-1eea-0131-e81c-58d385a7bbd0"
"dec972d0-23af-0131-2af4-58d385a7bbd0",40971,"Trow business directory of the boroughs of Manhattan and the Bronx, city of New York","Trow's business directory of the boroughs of Manhattan and the Bronx, city of New York 1898-1902","Trow City Directory Company",1848,1848,1909,"English","","Reproduction Note: Microfilm. 1848-1909:[Gaps]. New York : New York Public Library, 1992. 20 microfilm reels ; 35 mm. (MN *ZZAN-20237).","Commerce","","New York (N.Y.) | Manhattan (New York, N.Y.) | Bronx (New York, N.Y.)","","","text","Directories","b11750502","","IZ (New York. New York City.) Directory","","","","","","","v.19 cm","","Trow directory, Printing and Bookbinding Co.","New York",2,"http://digitalcollections.nypl.org/collections/dec972d0-23af-0131-2af4-58d385a7bbd0"
"6d06fbe0-27a3-0131-57dd-58d385a7b928",40975,"Sefer Lida","","Manor, Alexander","1970",1970,"","Hebrew","","Language Note: Partly in Yiddish.","Jews, Belarusian | Jews | Belarus | Lida | Yeshivas | Zionism","","","","","text","Memorial books (Holocaust)","b13925128","","*P (Yizkor books. Reprint. Lida)","","","","","","","438, xvii p. : ill., facsims., maps, ports. ; 31 cm.","","Irgun yotse Lida be-Yiśraʼel u-Ṿaʻad ha-ʻezrah li-Yehude Lida be-Artsot ha-Berit","Tel Aviv",1,"http://digitalcollections.nypl.org/collections/6d06fbe0-27a3-0131-57dd-58d385a7b928"
"9d7c5240-2a14-0131-988d-58d385a7bbd0",40981,"Jewish American Cookbooks","","","","","","","","","Jewish cooking","","","","","text","Community cookbooks","","","","","","","","","","","","","",6,"http://digitalcollections.nypl.org/collections/9d7c5240-2a14-0131-988d-58d385a7bbd0"
"c22e3530-305d-0131-8a9d-58d385a7bbd0",40988,"Loie Fuller papers","","Fuller, Loie, 1862-1928",1892,1892,1913,"","","Note: Most of the autobiographical material published in Paris under title, Quinze ans de ma vie, F. Juven, 1908, and in London under title, Fifteen years of a dancer's life, H. Jenkins, 1913.","","","","","","","autobiography | writings","b12176972","","(S) *MGZMC-Res. 5","","","","","","","47 folders (679 items), 1 slipcase (25 items)","","","",1,"http://digitalcollections.nypl.org/collections/c22e3530-305d-0131-8a9d-58d385a7bbd0"
"d1b32720-3433-0131-2050-58d385a7b928",40992,"The whirlpool","","Gissing, George, 1857-1903","1897",1897,"","English","","Note: Publisher's ads 14 and [2] p. at end, dated November 1896.","","","","","","text","Books","b13166527","","NCW (Gissing, G. R. Whirlpool. London, 1897)","","","","","","","[5], 2-453, [4], 2-14, [2] p. ; 20 cm","","Lawrence and Bullen","London",1,"http://digitalcollections.nypl.org/collections/d1b32720-3433-0131-2050-58d385a7b928"
